stationid,component,time,unit,meantype,value,meta_name,meta_owner,meta_location,x_coord,y_coord,z_coord
06:197,Feinstaub (PM2.5),1661211000,µg/m³,HMW,2.0,Leibnitz Lastenstraße,Amt der Steiermärkischen Landesregierung,"Lastenstraße 12, Volksschule",15.540555555555557,46.77833333333333,272.0
09:A23,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,A23 Südosttangente/Wehlistraße,Gemeinde Wien - MA22 Umweltschutz,"Wehlistraße 366, Gstr.Nr.2157/250",16.43455,48.20306,162.0
09:AKC,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,AKH,Gemeinde Wien - MA22 Umweltschutz,"Allgemeines Krankenhaus, Ostringweg (zwischen Gebäuden BT25)",16.349818,48.21911,184.0
09:BELG,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,Belgradplatz,Gemeinde Wien - MA22 Umweltschutz,"Belgradplatz (Südostecke), Gstr.Nr. 816/252",16.3614172222222,48.1743530555556,218.0
09:FLO,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,Floridsdorf,Gemeinde Wien - MA22 Umweltschutz,"Floridsdorf, Gerichtsgasse 1a (Prager Str. 65m)",16.396954,48.261086,164.0
09:GAUD,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,Gaudenzdorf,Gemeinde Wien - MA22 Umweltschutz,"Umspannwerk Gaudenzdorfer Gürtel, Dunklerg. 1-7/O. Perl-Weg",16.3393311111111,48.1871469444444,179.0
09:KE,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,Kaiser-Ebersdorf,Gemeinde Wien - MA22 Umweltschutz,"Kaiserebersdorf, Alberner Straße 8 (Umspannwerk) (A4 160m)",16.476051,48.156708,158.0
09:KEND,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,Kendlerstraße,Gemeinde Wien - MA22 Umweltschutz,Kendlerstraße 40 (Umspannwerk),16.30975,48.205,236.0
09:LAA,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,Laaer Berg,Gemeinde Wien - MA22 Umweltschutz,"Laaer Berg, Theodor Sickel-Gasse 1",16.3929202777778,48.1610363888889,251.0
09:LIES,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,Liesing - Carlberger-Gasse Gewerbegebiet,Gemeinde Wien - MA22 Umweltschutz,"Carlberger-Gasse 69 (Gst. Nr. 273/11, KG Erlaa)",16.30127778,48.14125,211.0
09:LOB,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,Lobau,Gemeinde Wien - MA22 Umweltschutz,Lobau Grundwasserwerk,16.5256138888889,48.1620694444444,155.0
09:SCHA,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,Schafberg,Gemeinde Wien - MA22 Umweltschutz,"Schafbergbad, Josef Redl Gasse 2, Gstr.Nr. 698/4",16.301563,48.23537,319.0
09:STAD,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,Stadlau,Gemeinde Wien - MA22 Umweltschutz,"Hausgrundweg 23, Gstr. 254/1",16.458345,48.226360833333,159.0
09:TAB,Feinstaub (PM2.5),1661209200,µg/m³,HMW,2.0,Taborstraße,Gemeinde Wien - MA22 Umweltschutz,Ecke Taborstraße - Glockengasse,16.3809180555556,48.2167394444444,162.0
01:0001,Feinstaub (PM2.5),1661211000,µg/m³,HMW,3.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
01:0012,Feinstaub (PM2.5),1661158800,µg/m³,HMW,3.0,Illmitz im Burgenländischen Messnetz (könnten UBA-Daten drauf sein),Amt der Burgenländischen Landesregierung,,,,
02:KA71,Feinstaub (PM2.5),1661211000,µg/m³,HMW,3.0,Klagenfurt Sterneckstraße,Amt der Kärntner Landesregierung,Sterneckstraße (gegenüber Nr. 17),14.299144444444444,46.62661666666667,445.0
03:0599,Feinstaub (PM2.5),1661207400,µg/m³,HMW,3.0,Klosterneuburg B14 (Bahnhof Klosterneuburg-Kierling),Amt der Niederösterreichischen Landesregierung,Parkplatz Bahnhof Klosterneuburg-Kierling,16.3279444,48.30822222,170.0
03:1901,Feinstaub (PM2.5),1661207400,µg/m³,HMW,3.0,Tulln Leopoldgasse,Amt der Niederösterreichischen Landesregierung,"Leopoldgasse 17, am Friedhof bei Grottenthalgasse",16.0625,48.329445,178.0
06:178,Feinstaub (PM2.5),1661211000,µg/m³,HMW,3.0,Weiz Bahnhofstraße,Amt der Steiermärkischen Landesregierung,Bahnhofstraße 7,15.628392,47.215703,459.0
02:KA21,Feinstaub (PM2.5),1661211000,µg/m³,HMW,4.0,Klagenfurt Völkermarkter Straße,Amt der Kärntner Landesregierung,Völkermarkter Straße Ecke Enzenbergstraße,14.31806,46.62556,445.0
03:1902,Feinstaub (PM2.5),1661207400,µg/m³,HMW,4.0,Zwentendorf im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,"Zwentendorf, Lindenplatz Freiwillige Feuerwehr Zwentendorf",15.90706,48.34509,200.0
03:1905,Feinstaub (PM2.5),1661207400,µg/m³,HMW,4.0,Neusiedl im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,Neusiedl im Tullnerfeld,15.96666667,48.32222222,182.0
06:107,Feinstaub (PM2.5),1661211000,µg/m³,HMW,4.0,Voitsberg Mühlgasse,Amt der Steiermärkischen Landesregierung,"Mühlgasse, Ecke Franz Josef-Straße",15.15277777777778,47.04472222222222,390.0
10:ZOE2,Feinstaub (PM2.5),1661211000,µg/m³,HMW,4.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
03:0101,Feinstaub (PM2.5),1661207400,µg/m³,HMW,5.0,Amstetten,Amt der Niederösterreichischen Landesregierung,"Anzengruberstraße, Parkplatz vor der Schule",14.8788,48.1199,270.0
04:S125,Feinstaub (PM2.5),1661211000,µg/m³,HMW,5.0,"Bad Ischl, Rettenbachwaldstraße",Amt der Oberösterreichischen Landesregierung,Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),13.632222222222223,47.71611111111111,460.0
04:S156,Feinstaub (PM2.5),1661211000,µg/m³,HMW,5.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
04:S415,Feinstaub (PM2.5),1661211000,µg/m³,HMW,5.0,Linz 24er Turm A7,Amt der Oberösterreichischen Landesregierung,Heilhammerweg 54 (nahe VÖEST-Brücke der Autobahn),14.2977778,48.323333,255.0
05:6072,Feinstaub (PM2.5),1661211000,µg/m³,HMW,5.0,Zell am See Freizeitzentrum/Eishalle,Amt der Salzburger Landesregierung,"Freizeitzentrum, Steinergasse",12.795124,47.32664,775.0
03:0104,Feinstaub (PM2.5),1661207400,µg/m³,HMW,6.0,"St. Valentin A1, Buchenstraße",Amt der Niederösterreichischen Landesregierung,"Attenhofen, Buchenstraße/Kaufpark",14.51954,48.19234,265.0
03:1903,Feinstaub (PM2.5),1661207400,µg/m³,HMW,6.0,Trasdorf im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,Kaindorfer Straße,15.8578,48.331,192.0
03:2301,Feinstaub (PM2.5),1661207400,µg/m³,HMW,6.0,St. Pölten Eybnerstraße,Amt der Niederösterreichischen Landesregierung,"Eybnerstraße, hinter D. Gran-Str. 16, Sportpl. Sonderschule",15.6325,48.2116,270.0
03:2302,Feinstaub (PM2.5),1661207400,µg/m³,HMW,6.0,St. Pölten Europaplatz,Amt der Niederösterreichischen Landesregierung,Europaplatz,15.6204,48.2013,271.0
03:2604,Feinstaub (PM2.5),1661207400,µg/m³,HMW,6.0,Kematen an der Ybbs,Amt der Niederösterreichischen Landesregierung,Gimpersdorf,14.77227777777778,48.04511111111111,330.0
04:S404,Feinstaub (PM2.5),1661211000,µg/m³,HMW,6.0,Traun Tischlerstraße,Amt der Oberösterreichischen Landesregierung,Tischlerstrasse Kindergarten,14.23755,48.22535,274.0
04:S406,Feinstaub (PM2.5),1661211000,µg/m³,HMW,6.0,Wels Linzerstraße,Amt der Oberösterreichischen Landesregierung,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",14.0366,48.1649,316.0
04:S409,Feinstaub (PM2.5),1661211000,µg/m³,HMW,6.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
04:S184,Feinstaub (PM2.5),1661211000,µg/m³,HMW,7.0,"Linz Stadtpark, Noßbergerstraße",Amt der Oberösterreichischen Landesregierung,"Noßbergerstraße, hinter Museumstraße 34a",14.297502777777778,48.30611944444444,260.0
04:S416,Feinstaub (PM2.5),1661211000,µg/m³,HMW,7.0,Linz Neue Welt,Amt der Oberösterreichischen Landesregierung,"Wiener Straße 233, Straßenbahnstation Neue Welt",14.31479,48.27329,265.0
04:S431,Feinstaub (PM2.5),1661211000,µg/m³,HMW,7.0,Linz Römerberg B139,Amt der Oberösterreichischen Landesregierung,"Kapuzinerstraße B139, Parkplatz Klammstr.",14.28217,48.30299,262.0
05:1000,Feinstaub (PM2.5),1661211000,µg/m³,HMW,7.0,Salzburg Rudolfsplatz,Amt der Salzburger Landesregierung,Rudolfsplatz (Grünfläche in der Mitte),13.05329,47.7974,425.0
10:ENK1,Feinstaub (PM2.5),1661211000,µg/m³,HMW,7.0,Enzenkirchen im Sauwald,Umweltbundesamt,"Kriegen, Kapelle",13.67085,48.39167,525.0
04:S173,Feinstaub (PM2.5),1661211000,µg/m³,HMW,8.0,"Steyregg Au, Freizeitpark",Amt der Oberösterreichischen Landesregierung,"Altau, Freizeitpark, Am See 2",14.3665,48.27975,250.0
04:S217,Feinstaub (PM2.5),1661211000,µg/m³,HMW,8.0,Enns Kristein 3 - A1 Westautobahn,Amt der Oberösterreichischen Landesregierung,"Ental 4, Autobahn A1, Abfahrt B309, Eckmayer-Mühle",14.436944444444444,48.20944444444445,255.0
04:S407,Feinstaub (PM2.5),1661211000,µg/m³,HMW,8.0,"Vöcklabruck, Untere Agergasse",Amt der Oberösterreichischen Landesregierung,Untere Agergasse 14,13.6676111,48.0008965,420.0
04:S432,Feinstaub (PM2.5),1661211000,µg/m³,HMW,13.0,Lenzing Hauptstraße,Amt der Oberösterreichischen Landesregierung,Park Hauptstraße/Stefan Fadinger-Straße,13.60892,47.97386,485.0
04:S108,Feinstaub (PM2.5),1661211000,µg/m³,HMW,22.0,Grünbach bei Freistadt,Amt der Oberösterreichischen Landesregierung,Oberrauchenödt Kirche St. Michael,14.574722222222,48.53111111,918.0
06:180,Schwefeldioxid,1661212800,µg/m³,HMW,0.0,Bruck an der Mur Flurgasse,Amt der Steiermärkischen Landesregierung,"Flurgasse 2, Ecke Oberdorfer Straße",15.253333,47.409443,485.0
06:185,Schwefeldioxid,1661212800,µg/m³,HMW,0.0,Klöch bei Bad Radkersburg,Amt der Steiermärkischen Landesregierung,"Seindl, Dissay-Weg",15.956111,46.7675,415.0
10:ENK1,Schwefeldioxid,1661212800,µg/m³,HMW,0.0,Enzenkirchen im Sauwald,Umweltbundesamt,"Kriegen, Kapelle",13.67085,48.39167,525.0
10:ILL1,Schwefeldioxid,1661212800,µg/m³,HMW,0.0,Illmitz am Neusiedler See,Umweltbundesamt,Biologische Station Illmitz,16.76639,47.77028,117.0
10:PIL1,Schwefeldioxid,1661212800,µg/m³,HMW,0.0,Pillersdorf bei Retz,Umweltbundesamt,Am Öhlberg,15.93595,48.7212,315.0
10:VOR1,Schwefeldioxid,1661212800,µg/m³,HMW,0.0,Vorhegg bei Kötschach-Mauthen,Umweltbundesamt,"Kreuth 8b, Josef Zobernig",12.972,46.6775,1010.0
10:ZOE2,Schwefeldioxid,1661212800,µg/m³,HMW,0.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
01:0003,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Kittsee,Amt der Burgenländischen Landesregierung,Neurisse - Brunnenfeld ,17.0703159,48.1091532,136.0
02:WO15,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Wolfsberg Hauptschule,Amt der Kärntner Landesregierung,"Hauptschule, Klagenfurter Str. (B70), Hans Schreiber-Str. 1",14.84346,46.834975,460.0
04:S108,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Grünbach bei Freistadt,Amt der Oberösterreichischen Landesregierung,Oberrauchenödt Kirche St. Michael,14.574722222222,48.53111111,918.0
04:S173,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,"Steyregg Au, Freizeitpark",Amt der Oberösterreichischen Landesregierung,"Altau, Freizeitpark, Am See 2",14.3665,48.27975,250.0
04:S409,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
04:S432,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Lenzing Hauptstraße,Amt der Oberösterreichischen Landesregierung,Park Hauptstraße/Stefan Fadinger-Straße,13.60892,47.97386,485.0
06:106,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Köflach,Amt der Steiermärkischen Landesregierung,"Alter Rathausplatz, Volksschule Schulweg (B70: 90m)",15.086667,47.06333,445.0
06:138,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Graz Nord Gösting,Amt der Steiermärkischen Landesregierung,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",15.4151111111111,47.0943611111,355.0
06:142,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Leoben Donawitz Kindergarten,Amt der Steiermärkischen Landesregierung,Kindergarten Pestalozzigasse (Pz.Nr. 71/8),15.0745,47.37555555555556,555.0
06:151,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Bockberg,Amt der Steiermärkischen Landesregierung,"Bockbergweg, Jöbstl-Arbeiter",15.495833333333332,46.87138888888889,449.0
06:164,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Graz Don Bosco,Amt der Steiermärkischen Landesregierung,"Don-Bosco-Kirche, Kreuzung Kärntnerstraße - Alte Poststraße",15.416603,47.055611,358.0
06:170,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Graz Süd Tiergartenweg,Amt der Steiermärkischen Landesregierung,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",15.43308,47.04172,345.0
06:179,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Hartberg Zentrum,Amt der Steiermärkischen Landesregierung,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",15.971852,47.28286,349.0
07:2110,Schwefeldioxid,1661212800,µg/m³,HMW,1.0,Innsbruck Zentrum - Fallmerayerstraße,Amt der Tiroler Landesregierung,Fallmerayerstraße Ecke Maximilianstrasse,11.3923611,47.2626194,577.0
02:WO35,Schwefeldioxid,1661212800,µg/m³,HMW,2.0,St. Georgen im Lavanttal - Herzogberg,Amt der Kärntner Landesregierung,Herzogberg,14.891667,46.708333,540.0
04:S156,Schwefeldioxid,1661212800,µg/m³,HMW,2.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
04:S406,Schwefeldioxid,1661212800,µg/m³,HMW,2.0,Wels Linzerstraße,Amt der Oberösterreichischen Landesregierung,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",14.0366,48.1649,316.0
04:S407,Schwefeldioxid,1661212800,µg/m³,HMW,2.0,"Vöcklabruck, Untere Agergasse",Amt der Oberösterreichischen Landesregierung,Untere Agergasse 14,13.6676111,48.0008965,420.0
04:S415,Schwefeldioxid,1661212800,µg/m³,HMW,2.0,Linz 24er Turm A7,Amt der Oberösterreichischen Landesregierung,Heilhammerweg 54 (nahe VÖEST-Brücke der Autobahn),14.2977778,48.323333,255.0
06:136,Schwefeldioxid,1661212800,µg/m³,HMW,2.0,Judendorf Süd,Amt der Steiermärkischen Landesregierung,"Ringsiedlung, Murufer",15.351111111111,47.12027777778,375.0
06:191,Schwefeldioxid,1661212800,µg/m³,HMW,2.0,Gratwein,Amt der Steiermärkischen Landesregierung,Aufeldstraße,15.3232,47.1357,382.0
04:S416,Schwefeldioxid,1661212800,µg/m³,HMW,3.0,Linz Neue Welt,Amt der Oberösterreichischen Landesregierung,"Wiener Straße 233, Straßenbahnstation Neue Welt",14.31479,48.27329,265.0
01:0001,Schwefeldioxid,1661212800,µg/m³,HMW,4.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
01:0004,Schwefeldioxid,1661212800,µg/m³,HMW,4.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
07:2519,Schwefeldioxid,1661212800,µg/m³,HMW,4.0,Brixlegg Innweg,Amt der Tiroler Landesregierung,"Innweg, nördöstlich Gebäude Innweg 16 a",11.8718028,47.4285528,519.0
06:156,Schwefeldioxid,1661212800,µg/m³,HMW,5.0,Masenberg,Amt der Steiermärkischen Landesregierung,"Masenberg, Sender oberhalb von Waldhansl",15.882222,47.34806,1180.0
06:135,Schwefeldioxid,1661212800,µg/m³,HMW,6.0,Straßengel Kirche,Amt der Steiermärkischen Landesregierung,Straßengel Kirche,15.339166666666667,47.11305555555556,454.0
04:S407,Ozon,1661212800,µg/m³,HMW,29.0,"Vöcklabruck, Untere Agergasse",Amt der Oberösterreichischen Landesregierung,Untere Agergasse 14,13.6676111,48.0008965,420.0
04:S184,Ozon,1661212800,µg/m³,HMW,31.0,"Linz Stadtpark, Noßbergerstraße",Amt der Oberösterreichischen Landesregierung,"Noßbergerstraße, hinter Museumstraße 34a",14.297502777777778,48.30611944444444,260.0
06:107,Ozon,1661212800,µg/m³,HMW,31.0,Voitsberg Mühlgasse,Amt der Steiermärkischen Landesregierung,"Mühlgasse, Ecke Franz Josef-Straße",15.15277777777778,47.04472222222222,390.0
04:S432,Ozon,1661212800,µg/m³,HMW,34.0,Lenzing Hauptstraße,Amt der Oberösterreichischen Landesregierung,Park Hauptstraße/Stefan Fadinger-Straße,13.60892,47.97386,485.0
06:151,Ozon,1661212800,µg/m³,HMW,35.0,Bockberg,Amt der Steiermärkischen Landesregierung,"Bockbergweg, Jöbstl-Arbeiter",15.495833333333332,46.87138888888889,449.0
06:179,Ozon,1661212800,µg/m³,HMW,38.0,Hartberg Zentrum,Amt der Steiermärkischen Landesregierung,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",15.971852,47.28286,349.0
07:2710,Ozon,1661212800,µg/m³,HMW,40.0,Heiterwang Ort L355,Amt der Tiroler Landesregierung,Ennet der Ach,10.7441167,47.4475972,985.0
06:198,Ozon,1661212800,µg/m³,HMW,42.0,Fürstenfeld Ungartorweg,Amt der Steiermärkischen Landesregierung,Hauptschule Schillerplatz 2,16.07905,47.04735,276.0
10:ENK1,Ozon,1661212800,µg/m³,HMW,43.0,Enzenkirchen im Sauwald,Umweltbundesamt,"Kriegen, Kapelle",13.67085,48.39167,525.0
01:0002,Ozon,1661212800,µg/m³,HMW,45.0,Oberschützen,Amt der Burgenländischen Landesregierung,"Schützenstraße 85, Wirtschaftshof der Gemeinde ",16.207863,47.339926,344.0
04:S156,Ozon,1661212800,µg/m³,HMW,45.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
01:0003,Ozon,1661212800,µg/m³,HMW,46.0,Kittsee,Amt der Burgenländischen Landesregierung,Neurisse - Brunnenfeld ,17.0703159,48.1091532,136.0
06:143,Ozon,1661212800,µg/m³,HMW,47.0,Leoben Zentrum,Amt der Steiermärkischen Landesregierung,"Roseggerstraße, hinter Stadtkai, Altersheim, Josefinum",15.0889,47.3823,543.0
06:185,Ozon,1661212800,µg/m³,HMW,47.0,Klöch bei Bad Radkersburg,Amt der Steiermärkischen Landesregierung,"Seindl, Dissay-Weg",15.956111,46.7675,415.0
07:2530,Ozon,1661212800,µg/m³,HMW,48.0,Wörgl Stelzhamerstraße,Amt der Tiroler Landesregierung,Josef Stelzhamer-Straße / Joseph Haydn-Straße 4,12.066633,47.4885583,508.0
10:PIL1,Ozon,1661212800,µg/m³,HMW,48.0,Pillersdorf bei Retz,Umweltbundesamt,Am Öhlberg,15.93595,48.7212,315.0
04:S404,Ozon,1661212800,µg/m³,HMW,50.0,Traun Tischlerstraße,Amt der Oberösterreichischen Landesregierung,Tischlerstrasse Kindergarten,14.23755,48.22535,274.0
06:178,Ozon,1661212800,µg/m³,HMW,52.0,Weiz Bahnhofstraße,Amt der Steiermärkischen Landesregierung,Bahnhofstraße 7,15.628392,47.215703,459.0
04:S409,Ozon,1661212800,µg/m³,HMW,53.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
01:0007,Ozon,1661212800,µg/m³,HMW,54.0,Pöttelsdorf,Amt der Burgenländischen Landesregierung,Berggasse,16.434389,47.749044,214.0
02:SP18,Ozon,1661212800,µg/m³,HMW,54.0,Spittal a. d. Drau Oktoberstraße,Amt der Kärntner Landesregierung,"10. Oktober-Strasse 9, Schulzentrum",13.49388888888888,46.8013888888888,560.0
06:195,Ozon,1661212800,µg/m³,HMW,55.0,Deutschlandsberg Rathausgasse,Amt der Steiermärkischen Landesregierung,"Rathausgasse 3, Arbeiterkammer",15.212777777777776,46.81388888888888,365.0
07:2547,Ozon,1661212800,µg/m³,HMW,55.0,Kufstein Festung,Amt der Tiroler Landesregierung,Festung,12.1692472,47.5805278,526.0
07:2705,Ozon,1661212800,µg/m³,HMW,55.0,Höfen Lärchbichl,Amt der Tiroler Landesregierung,Höfen Lärchbichlweg,10.682283,47.469837,877.0
04:S416,Ozon,1661212800,µg/m³,HMW,56.0,Linz Neue Welt,Amt der Oberösterreichischen Landesregierung,"Wiener Straße 233, Straßenbahnstation Neue Welt",14.31479,48.27329,265.0
06:118,Ozon,1661212800,µg/m³,HMW,56.0,"Judenburg, Sportplatz",Amt der Steiermärkischen Landesregierung,"Stadionstraße, südlich des Sportplatzes",14.676666666666666,47.17833333333333,715.0
01:0001,Ozon,1661212800,µg/m³,HMW,57.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
01:0004,Ozon,1661212800,µg/m³,HMW,57.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
06:177,Ozon,1661212800,µg/m³,HMW,57.0,Liezen Pyhrnbach,Amt der Steiermärkischen Landesregierung,Alte Gasse 12,14.244676,47.565439,649.0
04:S406,Ozon,1661212800,µg/m³,HMW,58.0,Wels Linzerstraße,Amt der Oberösterreichischen Landesregierung,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",14.0366,48.1649,316.0
10:ILL1,Ozon,1661212800,µg/m³,HMW,58.0,Illmitz am Neusiedler See,Umweltbundesamt,Biologische Station Illmitz,16.76639,47.77028,117.0
04:S125,Ozon,1661212800,µg/m³,HMW,59.0,"Bad Ischl, Rettenbachwaldstraße",Amt der Oberösterreichischen Landesregierung,Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),13.632222222222223,47.71611111111111,460.0
07:2106,Ozon,1661212800,µg/m³,HMW,59.0,Innsbruck Reichenau - Andechsstraße,Amt der Tiroler Landesregierung,Andechstrasse 21,11.4169445,47.27129,570.0
07:2912,Ozon,1661212800,µg/m³,HMW,65.0,"Lienz Tristacher-See-Straße, Tiefbrunnen ",Amt der Tiroler Landesregierung,"Tristacher-See-Straße, Tiefbrunnen",12.766025,46.8191111,681.0
06:194,Ozon,1661212800,µg/m³,HMW,66.0,Mürzzuschlag Roseggerpark,Amt der Steiermärkischen Landesregierung,"Roseggerpark, Waldgasse/Roseggergasse",15.673055555555557,47.60472222222222,679.0
06:036,Ozon,1661212800,µg/m³,HMW,67.0,Graz Lustbühel,Amt der Steiermärkischen Landesregierung,Observatorium Schloss Lustbühel,15.493688888888888,47.06701111111112,473.0
04:S108,Ozon,1661212800,µg/m³,HMW,68.0,Grünbach bei Freistadt,Amt der Oberösterreichischen Landesregierung,Oberrauchenödt Kirche St. Michael,14.574722222222,48.53111111,918.0
06:156,Ozon,1661212800,µg/m³,HMW,72.0,Masenberg,Amt der Steiermärkischen Landesregierung,"Masenberg, Sender oberhalb von Waldhansl",15.882222,47.34806,1180.0
06:150,Ozon,1661212800,µg/m³,HMW,75.0,Rennfeld,Amt der Steiermärkischen Landesregierung,Rennfeld-Gipfel,15.360833333333334,47.40555555555555,1610.0
02:WO15,Ozon,1661212800,µg/m³,HMW,80.0,Wolfsberg Hauptschule,Amt der Kärntner Landesregierung,"Hauptschule, Klagenfurter Str. (B70), Hans Schreiber-Str. 1",14.84346,46.834975,460.0
06:138,Ozon,1661212800,µg/m³,HMW,81.0,Graz Nord Gösting,Amt der Steiermärkischen Landesregierung,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",15.4151111111111,47.0943611111,355.0
07:2538,Ozon,1661212800,µg/m³,HMW,82.0,Kramsach Angerberg,Amt der Tiroler Landesregierung,"Voldöp, Angerberg",11.90995,47.458717,602.0
10:ZOE2,Ozon,1661212800,µg/m³,HMW,82.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
06:018,Ozon,1661212800,µg/m³,HMW,85.0,Graz Schloßberg,Amt der Steiermärkischen Landesregierung,"Schlossberg, südlich vom Glockenturm",15.4375,47.075833333333335,450.0
07:2113,Ozon,1661212800,µg/m³,HMW,86.0,Innsbruck Sadrach,Amt der Tiroler Landesregierung,Sadrach - Buttererbichl,11.3746611,47.2699028,678.0
10:VOR1,Ozon,1661212800,µg/m³,HMW,90.0,Vorhegg bei Kötschach-Mauthen,Umweltbundesamt,"Kreuth 8b, Josef Zobernig",12.972,46.6775,1010.0
06:189,Ozon,1661212800,µg/m³,HMW,94.0,Hochwurzen,Amt der Steiermärkischen Landesregierung,Seilbahn-Bergstation Hochwurzen,13.639444444444443,47.36027777777778,1852.0
07:2620,Ozon,1661212800,µg/m³,HMW,101.0,St. Anton am Arlberg - Galzig,Amt der Tiroler Landesregierung,"Galzig, A1-Gebäude",10.224811,47.133681,2147.0
06:196,Ozon,1661212800,µg/m³,HMW,105.0,Grebenzen bei St. Lambrecht,Amt der Steiermärkischen Landesregierung,Grebenzen Gipfel,14.330725,47.040277777777774,1860.0
02:SP10,Ozon,1661212800,µg/m³,HMW,106.0,Obervellach Schulzentrum,Amt der Kärntner Landesregierung,"Schulzentrum Obervellach-West 27, Dürnvellach",13.194533,46.935,686.0
04:S235,Ozon,1661212800,µg/m³,HMW,108.0,Feuerkogel (Höllengebirge),Amt der Oberösterreichischen Landesregierung,Feuerkogel 3,13.720737,47.815855,1602.0
07:2123,Ozon,1661212800,µg/m³,HMW,114.0,Innsbruck Nordkette (Seegrube),Amt der Tiroler Landesregierung,Grubegg,11.3759972,47.3056222,1958.0
